CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;90712;UN;MYCOM,JUNTA AMIANTO COD.107501012;159;CONSUMO NA MANUTENCAO;UN;-4;-68,7;-68,7;92;2208;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;100468;UN;SENSOR PNP NA -40 A 90' COD.IIM200,IFM;159;CONSUMO NA MANUTENCAO;UN;-2;-881,15;-881,15;92;2739;SILVANEI-FERREIRA;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;102550;UN;CHAVE FIM CURSO COD.MV10H01511Y,SIEMENS;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;280,19;280,19;92;2224;JEAN-RICARDO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;102550;UN;CHAVE FIM CURSO COD.MV10H01511Y,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-1;-280,19;-280,19;92;2224;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;102702;UN;ANEL VEDACAO AGULHA COD.1662706,GUNTHER;159;CONSUMO NA MANUTENCAO;UN;-2;-14,68;-14,68;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;102813;MT;BARRA ROSCADA INOX 304 M8;159;CONSUMO NA MANUTENCAO;M;-1;-13,17;-13,17;92;2488;KEVIN-MACHADO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;109819;UN;CONEXAO PNEUM.RAPIDA PU UNIAO 8MM REF.KQ2H08-00A,SMC;159;CONSUMO NA MANUTENCAO;UN;-10;-180,52;-180,52;92;4600;WILLIAM-GARCIA;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;112324;UN;SELO DE VEDACAO COD.862586,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-26,7;-26,7;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;113913;MT;PERFIL SILICONE COD.105687402,MULTIVAC;159;CONSUMO NA MANUTENCAO;M;-2;-66,94;-66,94;92;5345;THALES-BOIKO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;114953;UN;RETENTOR COD.847147,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-229,35;-229,35;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;115048;UN;ELEMENTO FIXACAO COD.892397,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-1197,43;-1197,43;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;115061;UN;FLANGE COD.898279,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-1575,39;-1575,39;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;115062;UN;ARRUELA COD.899624,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-225,5;-225,5;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;115139;UN;DUPLO SELO EIXO COD.835387,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-273;-273;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;116260;UN;TAMPA CAPA DE PROTECAO VF-620 COD.832968,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-15,86;-15,86;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;116287;UN;UNIDADE DE ENTRADA COD.9077429,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-14757,75;-14757,75;92;5525;ERIC-SILVA;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;122609;UN;ESPACADOR DE BORRACHA COD.899635,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-364,26;-364,26;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;126138;UN;CHAVE FIM CURSO AL HASTE 1NA+1NF COD.186026,ACE SCHMERSAL;159;CONSUMO NA MANUTENCAO;UN;-1;-136,88;-136,88;92;2224;JEAN-RICARDO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;126938;UN;FILTRO PLISSADO 406X609X50MM MOD.FZ01 COD.FSDH0123,MUNTERS;159;CONSUMO NA MANUTENCAO;UN;-1;-69,17;-69,17;92;2348;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;128931;MT;BARRA ROSCADA INOX 304 M10 PASSO 1,5MM;159;CONSUMO NA MANUTENCAO;M;-1;-21,7;-21,7;92;2283;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;138152;UN;TOMADA SOBREPOR 3P+T+N 32A 380/440V IP44 REF.N5206,STECK;159;CONSUMO NA MANUTENCAO;UN;-1;-73,55;-73,55;92;4057;DIEGO-ALVES;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;140120;UN;TECLA FACEADA PULSADO 22MM COD.3SB71300AB101BA0,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-1;-27,51;-27,51;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;148984;UN;"SELO MECANICO 5/8"" TIPO 21 P/BOMBA TBH0104,TEXIUS";159;CONSUMO NA MANUTENCAO;UN;-1;-69,23;-69,23;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;156261;UN;TECLA FACEADA PULSADO 22MM COD.3SB60300AB100YA0,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-1;-32,49;-32,49;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;159119;UN;B325,ANEL TOROIDAL COD.105980187,MULTIVAC;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;6;1214,52;1214,52;92;5345;THALES-BOIKO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;159119;UN;B325,ANEL TOROIDAL COD.105980187,MULTIVAC;159;CONSUMO NA MANUTENCAO;UN;-6;-1214,52;-1214,52;92;5345;SILVANEI-FERREIRA;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185570;UN;"DISCO DESBASTE 7""X22,2X177,8MM";159;CONSUMO NA MANUTENCAO;UN;-5;-68,43;-68,43;92;2330;RAFAEL-BUENO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185928;UN;ROLAMENTO RIGIDO ESFERA 1CARR REF.62082RS1,SKF;159;CONSUMO NA MANUTENCAO;UN;-1;-57,19;-57,19;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185988;UN;SERRA MANUAL SEMI RIGIDA BIMETALICA 300X13X0,6MM 24 DENTES;159;CONSUMO NA MANUTENCAO;UN;-1;-10,1;-10,1;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186002;UN;SENSOR PROXIMIDADE INDUTIVO PNP/3F/NA XS212BLPAM12,SCHNEIDER;159;CONSUMO NA MANUTENCAO;UN;-2;-289,84;-289,84;92;2291;THALES-BOIKO;FELIPE-CANALLI;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186012;UN;SENSOR MAGNETICO 24VCC 4 FIOS/2NA 6MM COD.CMS521PC10,OMRON;159;CONSUMO NA MANUTENCAO;UN;-1;-1200,45;-1200,45;92;2224;IGOR-PIRONI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186074;UN;LUVA RED.GALV. 2 X 1.1/2 COD.123204733,TUPY;159;CONSUMO NA MANUTENCAO;UN;-1;-14,21;-14,21;92;1210;MARIOSNEI-MILEK;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186325;UN;ANEL RETENCAO EXTERNO AI304 DIN471 8,0X 0,80MM;159;CONSUMO NA MANUTENCAO;UN;-10;-2,82;-2,82;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186366;UN;POTENCIOMETRO ROTATIVO COD.84675294,SULMAQ;159;CONSUMO NA MANUTENCAO;UN;-1;-52,04;-52,04;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186643;UN;LAMPADA LED TUB 4000K G13 9W COD.929001194611,PHILIPS;159;CONSUMO NA MANUTENCAO;UN;-2;-51,02;-51,02;92;2178;THALES-BOIKO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186643;UN;LAMPADA LED TUB 4000K G13 9W COD.929001194611,PHILIPS;159;CONSUMO NA MANUTENCAO;UN;-1;-25,51;-25,51;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186669;UN;BOTAO COMANDO REDONDO VERDE 22MM COD.ZB5AW333,SCHNEIDER;159;CONSUMO NA MANUTENCAO;UN;-1;-90,2;-90,2;92;2291;WILLIAM-GARCIA;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;187481;UN;ELEMENTO FILTRANTE CLASSE M5 50X395X595MM COD.DHME3242,MUNTE;159;CONSUMO NA MANUTENCAO;UN;-4;-1729,07;-1729,07;92;2348;JOSE-ADENILSON;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;187565;UN;SINALEIRO RED FAC VD LED 22MM 24VCC COD10046541,WEG;159;CONSUMO NA MANUTENCAO;UN;-1;-16,55;-16,55;92;2224;ALIMA;FELIPE-CANALLI;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;187582;UN;CORREIA SINCR 54 D 25,4X 685,8MM,COD.9380794,ULMA;159;CONSUMO NA MANUTENCAO;UN;-1;-219,29;-219,29;92;2224;ALESSANDRO-CARNEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;187604;UN;ATUADOR MAGNETIC COD.BPS300188278,SCHMERSAL;159;CONSUMO NA MANUTENCAO;UN;-1;-145,66;-145,66;92;4600;WILLIAM-GARCIA;JOAOVF;;
